date,value,unit,region,breakdown
2025-03-31,358.21,rub_per_sqm_month,Кемеровская область - Кузбасс,здания
2025-03-31,400.79,rub_per_sqm_month,Кемеровская область - Кузбасс,машино-места
2025-03-31,838.11,rub_per_sqm_month,Кемеровская область - Кузбасс,помещения
2025-03-31,248.04,rub_per_sqm_month,Кемеровская область - Кузбасс,сооружения
2025-03-31,301.66,rub_per_sqm_month,Кировская область,здания
2025-03-31,216.39,rub_per_sqm_month,Кировская область,машино-места
2025-03-31,427,rub_per_sqm_month,Кировская область,помещения
2025-03-31,108.62,rub_per_sqm_month,Кировская область,сооружения
2025-03-31,148.35,rub_per_sqm_month,Костромская область,здания
2025-03-31,393.51,rub_per_sqm_month,Костромская область,помещения
2025-03-31,537.2,rub_per_sqm_month,Краснодарский край,здания
2025-03-31,182.41,rub_per_sqm_month,Краснодарский край,машино-места
2025-03-31,2837.63,rub_per_sqm_month,Краснодарский край,помещения
2025-03-31,837.47,rub_per_sqm_month,Краснодарский край,сооружения
2025-03-31,369.83,rub_per_sqm_month,Красноярский край,здания
2025-03-31,443.11,rub_per_sqm_month,Красноярский край,машино-места
2025-03-31,912.9,rub_per_sqm_month,Красноярский край,помещения
2025-03-31,249.24,rub_per_sqm_month,Красноярский край,сооружения
2025-03-31,136.82,rub_per_sqm_month,Курганская область,здания
2025-03-31,236.02,rub_per_sqm_month,Курганская область,помещения
2025-03-31,427.01,rub_per_sqm_month,Курская область,здания
2025-03-31,975.31,rub_per_sqm_month,Курская область,помещения
2025-03-31,32.96,rub_per_sqm_month,Курская область,сооружения
2025-03-31,2224.39,rub_per_sqm_month,Ленинградская область,здания
2025-03-31,142.57,rub_per_sqm_month,Ленинградская область,машино-места
2025-03-31,586.25,rub_per_sqm_month,Ленинградская область,помещения
2025-03-31,170.9,rub_per_sqm_month,Ленинградская область,сооружения
2025-03-31,816.26,rub_per_sqm_month,Липецкая область,здания
2025-03-31,97.51,rub_per_sqm_month,Липецкая область,машино-места
2025-03-31,222.59,rub_per_sqm_month,Липецкая область,помещения
2025-03-31,567.32,rub_per_sqm_month,Липецкая область,сооружения
2025-03-31,224.07,rub_per_sqm_month,Магаданская область,здания
2025-03-31,1068.8,rub_per_sqm_month,Магаданская область,помещения
2025-03-31,7639.1,rub_per_sqm_month,Московская область,здания
2025-03-31,365.62,rub_per_sqm_month,Московская область,машино-места
2025-03-31,1096.84,rub_per_sqm_month,Московская область,помещения
2025-03-31,262.02,rub_per_sqm_month,Московская область,сооружения
2025-03-31,946.17,rub_per_sqm_month,Мурманская область,здания
2025-03-31,805.08,rub_per_sqm_month,Мурманская область,помещения
