date,value,unit,region,breakdown
2015-01-01,9388,thousand_people,RU,urban|30 – 34
2016-01-01,9494,thousand_people,RU,urban|30 – 34
2017-01-01,9751,thousand_people,RU,urban|30 – 34
2018-01-01,9943,thousand_people,RU,urban|30 – 34
2019-01-01,9926,thousand_people,RU,urban|30 – 34
2020-01-01,9893,thousand_people,RU,urban|30 – 34
2021-01-01,9773,thousand_people,RU,urban|30 – 34
1926-01-01,1164,thousand_people,RU,urban|35 – 39
1939-01-01,2759,thousand_people,RU,urban|35 – 39
1959-01-01,3691,thousand_people,RU,urban|35 – 39
1970-01-01,5953,thousand_people,RU,urban|35 – 39
1979-01-01,6153,thousand_people,RU,urban|35 – 39
1989-01-01,9149,thousand_people,RU,urban|35 – 39
2002-01-01,7505,thousand_people,RU,urban|35 – 39
2004-01-01,7115,thousand_people,RU,urban|35 – 39
2005-01-01,6917,thousand_people,RU,urban|35 – 39
2006-01-01,6973,thousand_people,RU,urban|35 – 39
2007-01-01,7071,thousand_people,RU,urban|35 – 39
2008-01-01,7298,thousand_people,RU,urban|35 – 39
2009-01-01,7479,thousand_people,RU,urban|35 – 39
2010-01-01,7741,thousand_people,RU,urban|35 – 39
2011-01-01,7777,thousand_people,RU,urban|35 – 39
2012-01-01,7928,thousand_people,RU,urban|35 – 39
2013-01-01,8005,thousand_people,RU,urban|35 – 39
2014-01-01,8146,thousand_people,RU,urban|35 – 39
2015-01-01,8355,thousand_people,RU,urban|35 – 39
2016-01-01,8556,thousand_people,RU,urban|35 – 39
2017-01-01,8657,thousand_people,RU,urban|35 – 39
2018-01-01,8872,thousand_people,RU,urban|35 – 39
2019-01-01,9148,thousand_people,RU,urban|35 – 39
2020-01-01,9382,thousand_people,RU,urban|35 – 39
2021-01-01,9497,thousand_people,RU,urban|35 – 39
1926-01-01,922,thousand_people,RU,urban|40 – 44
1939-01-01,2007,thousand_people,RU,urban|40 – 44
1959-01-01,3486,thousand_people,RU,urban|40 – 44
1970-01-01,7022,thousand_people,RU,urban|40 – 44
1979-01-01,7446,thousand_people,RU,urban|40 – 44
1989-01-01,6156,thousand_people,RU,urban|40 – 44
2002-01-01,9247,thousand_people,RU,urban|40 – 44
2004-01-01,8941,thousand_people,RU,urban|40 – 44
2005-01-01,8501,thousand_people,RU,urban|40 – 44
2006-01-01,7957,thousand_people,RU,urban|40 – 44
2007-01-01,7515,thousand_people,RU,urban|40 – 44
2008-01-01,7142,thousand_people,RU,urban|40 – 44
2009-01-01,6869,thousand_people,RU,urban|40 – 44
2010-01-01,6817,thousand_people,RU,urban|40 – 44
2011-01-01,6840,thousand_people,RU,urban|40 – 44
2012-01-01,6958,thousand_people,RU,urban|40 – 44
2013-01-01,7178,thousand_people,RU,urban|40 – 44
2014-01-01,7371,thousand_people,RU,urban|40 – 44
2015-01-01,7663,thousand_people,RU,urban|40 – 44
2016-01-01,7754,thousand_people,RU,urban|40 – 44
2017-01-01,7902,thousand_people,RU,urban|40 – 44
2018-01-01,7980,thousand_people,RU,urban|40 – 44
2019-01-01,8111,thousand_people,RU,urban|40 – 44
2020-01-01,8228,thousand_people,RU,urban|40 – 44
2021-01-01,8432,thousand_people,RU,urban|40 – 44
1926-01-01,767,thousand_people,RU,urban|45 – 49
1939-01-01,1513,thousand_people,RU,urban|45 – 49
1959-01-01,3924,thousand_people,RU,urban|45 – 49
1970-01-01,4263,thousand_people,RU,urban|45 – 49
1979-01-01,6258,thousand_people,RU,urban|45 – 49
1989-01-01,5959,thousand_people,RU,urban|45 – 49
2002-01-01,8693,thousand_people,RU,urban|45 – 49
2004-01-01,8844,thousand_people,RU,urban|45 – 49
2005-01-01,8744,thousand_people,RU,urban|45 – 49
2006-01-01,8818,thousand_people,RU,urban|45 – 49
2007-01-01,8801,thousand_people,RU,urban|45 – 49
2008-01-01,8686,thousand_people,RU,urban|45 – 49
2009-01-01,8454,thousand_people,RU,urban|45 – 49
2010-01-01,7753,thousand_people,RU,urban|45 – 49
2011-01-01,7676,thousand_people,RU,urban|45 – 49
2012-01-01,7280,thousand_people,RU,urban|45 – 49
2013-01-01,6937,thousand_people,RU,urban|45 – 49
2014-01-01,6693,thousand_people,RU,urban|45 – 49
2015-01-01,6665,thousand_people,RU,urban|45 – 49
2016-01-01,6757,thousand_people,RU,urban|45 – 49
2017-01-01,6875,thousand_people,RU,urban|45 – 49
2018-01-01,7096,thousand_people,RU,urban|45 – 49
2019-01-01,7280,thousand_people,RU,urban|45 – 49
2020-01-01,7481,thousand_people,RU,urban|45 – 49
2021-01-01,7568,thousand_people,RU,urban|45 – 49
1926-01-01,600,thousand_people,RU,urban|50 – 54
1939-01-01,1321,thousand_people,RU,urban|50 – 54
1959-01-01,3181,thousand_people,RU,urban|50 – 54
1970-01-01,3286,thousand_people,RU,urban|50 – 54
1979-01-01,6523,thousand_people,RU,urban|50 – 54
1989-01-01,6970,thousand_people,RU,urban|50 – 54
2002-01-01,7710,thousand_people,RU,urban|50 – 54
2004-01-01,7948,thousand_people,RU,urban|50 – 54
2005-01-01,7947,thousand_people,RU,urban|50 – 54
2006-01-01,8004,thousand_people,RU,urban|50 – 54
2007-01-01,8067,thousand_people,RU,urban|50 – 54
2008-01-01,8141,thousand_people,RU,urban|50 – 54
2009-01-01,8268,thousand_people,RU,urban|50 – 54
2010-01-01,8362,thousand_people,RU,urban|50 – 54
2011-01-01,8381,thousand_people,RU,urban|50 – 54
2012-01-01,8392,thousand_people,RU,urban|50 – 54
2013-01-01,8286,thousand_people,RU,urban|50 – 54
2014-01-01,8092,thousand_people,RU,urban|50 – 54
2015-01-01,7905,thousand_people,RU,urban|50 – 54
2016-01-01,7468,thousand_people,RU,urban|50 – 54
2017-01-01,7092,thousand_people,RU,urban|50 – 54
2018-01-01,6770,thousand_people,RU,urban|50 – 54
2019-01-01,6536,thousand_people,RU,urban|50 – 54
2020-01-01,6439,thousand_people,RU,urban|50 – 54
2021-01-01,6531,thousand_people,RU,urban|50 – 54
1926-01-01,469,thousand_people,RU,urban|55 – 59
1939-01-01,1017,thousand_people,RU,urban|55 – 59
1959-01-01,2406,thousand_people,RU,urban|55 – 59
1970-01-01,4098,thousand_people,RU,urban|55 – 59
1979-01-01,3700,thousand_people,RU,urban|55 – 59
1989-01-01,5760,thousand_people,RU,urban|55 – 59
2002-01-01,4152,thousand_people,RU,urban|55 – 59
2004-01-01,5038,thousand_people,RU,urban|55 – 59
2005-01-01,5957,thousand_people,RU,urban|55 – 59
2006-01-01,6662,thousand_people,RU,urban|55 – 59
2007-01-01,6952,thousand_people,RU,urban|55 – 59
2008-01-01,7164,thousand_people,RU,urban|55 – 59
2009-01-01,7313,thousand_people,RU,urban|55 – 59
2010-01-01,7443,thousand_people,RU,urban|55 – 59
2011-01-01,7470,thousand_people,RU,urban|55 – 59
2012-01-01,7536,thousand_people,RU,urban|55 – 59
2013-01-01,7611,thousand_people,RU,urban|55 – 59
2014-01-01,7755,thousand_people,RU,urban|55 – 59
2015-01-01,7864,thousand_people,RU,urban|55 – 59
2016-01-01,8002,thousand_people,RU,urban|55 – 59
2017-01-01,8031,thousand_people,RU,urban|55 – 59
2018-01-01,7954,thousand_people,RU,urban|55 – 59
2019-01-01,7778,thousand_people,RU,urban|55 – 59
2020-01-01,7521,thousand_people,RU,urban|55 – 59
2021-01-01,7104,thousand_people,RU,urban|55 – 59
1926-01-01,352,thousand_people,RU,urban|60 – 64
1939-01-01,770,thousand_people,RU,urban|60 – 64
1959-01-01,1743,thousand_people,RU,urban|60 – 64
1970-01-01,3187,thousand_people,RU,urban|60 – 64
1979-01-01,3271,thousand_people,RU,urban|60 – 64
1989-01-01,5803,thousand_people,RU,urban|60 – 64
2002-01-01,5743,thousand_people,RU,urban|60 – 64
2004-01-01,4628,thousand_people,RU,urban|60 – 64
2005-01-01,3812,thousand_people,RU,urban|60 – 64
2006-01-01,3331,thousand_people,RU,urban|60 – 64
2007-01-01,3363,thousand_people,RU,urban|60 – 64
2008-01-01,3872,thousand_people,RU,urban|60 – 64
2009-01-01,4566,thousand_people,RU,urban|60 – 64
2010-01-01,5973,thousand_people,RU,urban|60 – 64
2011-01-01,6085,thousand_people,RU,urban|60 – 64
2012-01-01,6338,thousand_people,RU,urban|60 – 64
2013-01-01,6518,thousand_people,RU,urban|60 – 64
2014-01-01,6672,thousand_people,RU,urban|60 – 64
2015-01-01,6845,thousand_people,RU,urban|60 – 64
2016-01-01,6944,thousand_people,RU,urban|60 – 64
2017-01-01,7034,thousand_people,RU,urban|60 – 64
2018-01-01,7130,thousand_people,RU,urban|60 – 64
2019-01-01,7278,thousand_people,RU,urban|60 – 64
2020-01-01,7305,thousand_people,RU,urban|60 – 64
2021-01-01,7433,thousand_people,RU,urban|60 – 64
1926-01-01,265,thousand_people,RU,urban|65 – 69
1939-01-01,552,thousand_people,RU,urban|65 – 69
1959-01-01,1196,thousand_people,RU,urban|65 – 69
1970-01-01,2340,thousand_people,RU,urban|65 – 69
1979-01-01,3409,thousand_people,RU,urban|65 – 69
1989-01-01,3132,thousand_people,RU,urban|65 – 69
2002-01-01,4417,thousand_people,RU,urban|65 – 69
2004-01-01,4967,thousand_people,RU,urban|65 – 69
2005-01-01,5371,thousand_people,RU,urban|65 – 69
2006-01-01,5508,thousand_people,RU,urban|65 – 69
2007-01-01,5467,thousand_people,RU,urban|65 – 69
2008-01-01,4830,thousand_people,RU,urban|65 – 69
2009-01-01,4037,thousand_people,RU,urban|65 – 69
2010-01-01,2991,thousand_people,RU,urban|65 – 69
2011-01-01,2939,thousand_people,RU,urban|65 – 69
2012-01-01,2976,thousand_people,RU,urban|65 – 69
2013-01-01,3433,thousand_people,RU,urban|65 – 69
2014-01-01,4055,thousand_people,RU,urban|65 – 69
2015-01-01,4896,thousand_people,RU,urban|65 – 69
2016-01-01,5494,thousand_people,RU,urban|65 – 69
2017-01-01,5742,thousand_people,RU,urban|65 – 69
2018-01-01,5931,thousand_people,RU,urban|65 – 69
2019-01-01,6086,thousand_people,RU,urban|65 – 69
2020-01-01,6178,thousand_people,RU,urban|65 – 69
2021-01-01,6244,thousand_people,RU,urban|65 – 69
1926-01-01,275,thousand_people,RU,urban|70 и более
1939-01-01,566,thousand_people,RU,urban|70 и более
1959-01-01,1720,thousand_people,RU,urban|70 и более
1970-01-01,3001,thousand_people,RU,urban|70 и более
1979-01-01,4857,thousand_people,RU,urban|70 и более
1989-01-01,6394,thousand_people,RU,urban|70 и более
2002-01-01,8554,thousand_people,RU,urban|70 и более
2004-01-01,8504,thousand_people,RU,urban|70 и более
2005-01-01,8447,thousand_people,RU,urban|70 и более
2006-01-01,8567,thousand_people,RU,urban|70 и более
2007-01-01,8789,thousand_people,RU,urban|70 и более
2008-01-01,9229,thousand_people,RU,urban|70 и более
2009-01-01,9586,thousand_people,RU,urban|70 и более
2010-01-01,10144,thousand_people,RU,urban|70 и более
2011-01-01,10171,thousand_people,RU,urban|70 и более
2012-01-01,10324,thousand_people,RU,urban|70 и более
2013-01-01,10143,thousand_people,RU,urban|70 и более
2014-01-01,9798,thousand_people,RU,urban|70 и более
2015-01-01,9661,thousand_people,RU,urban|70 и более
2016-01-01,9512,thousand_people,RU,urban|70 и более
2017-01-01,9682,thousand_people,RU,urban|70 и более
2018-01-01,9950,thousand_people,RU,urban|70 и более
2019-01-01,10212,thousand_people,RU,urban|70 и более
2020-01-01,10660,thousand_people,RU,urban|70 и более
2021-01-01,10924,thousand_people,RU,urban|70 и более
1926-01-01,5126,thousand_people,RU,urban|моложе трудоспособного
1939-01-01,11379,thousand_people,RU,urban|моложе трудоспособного
1959-01-01,16715,thousand_people,RU,urban|моложе трудоспособного
1970-01-01,20399,thousand_people,RU,urban|моложе трудоспособного
1979-01-01,20848,thousand_people,RU,urban|моложе трудоспособного
1989-01-01,25693,thousand_people,RU,urban|моложе трудоспособного
2002-01-01,18019,thousand_people,RU,urban|моложе трудоспособного
2004-01-01,17326,thousand_people,RU,urban|моложе трудоспособного
2005-01-01,16812,thousand_people,RU,urban|моложе трудоспособного
2006-01-01,16442,thousand_people,RU,urban|моложе трудоспособного
2007-01-01,16088,thousand_people,RU,urban|моложе трудоспособного
2008-01-01,15934,thousand_people,RU,urban|моложе трудоспособного
2009-01-01,15903,thousand_people,RU,urban|моложе трудоспособного
2010-01-01,16108,thousand_people,RU,urban|моложе трудоспособного
2011-01-01,16182,thousand_people,RU,urban|моложе трудоспособного
2012-01-01,16472,thousand_people,RU,urban|моложе трудоспособного
2013-01-01,16916,thousand_people,RU,urban|моложе трудоспособного
2014-01-01,17425,thousand_people,RU,urban|моложе трудоспособного
2015-01-01,18138,thousand_people,RU,urban|моложе трудоспособного
2016-01-01,18758,thousand_people,RU,urban|моложе трудоспособного
2017-01-01,19278,thousand_people,RU,urban|моложе трудоспособного
2018-01-01,19677,thousand_people,RU,urban|моложе трудоспособного
2019-01-01,19926,thousand_people,RU,urban|моложе трудоспособного
2020-01-01,20028,thousand_people,RU,urban|моложе трудоспособного
2021-01-01,20075,thousand_people,RU,urban|моложе трудоспособного
1926-01-01,10155,thousand_people,RU,urban|трудоспособном
1939-01-01,22425,thousand_people,RU,urban|трудоспособном
1959-01-01,38629,thousand_people,RU,urban|трудоспособном
1970-01-01,49080,thousand_people,RU,urban|трудоспособном
1979-01-01,60107,thousand_people,RU,urban|трудоспособном
1989-01-01,63618,thousand_people,RU,urban|трудоспособном
2002-01-01,67249,thousand_people,RU,urban|трудоспособном
2004-01-01,67768,thousand_people,RU,urban|трудоспособном
2005-01-01,67357,thousand_people,RU,urban|трудоспособном
2006-01-01,67172,thousand_people,RU,urban|трудоспособном
2007-01-01,67050,thousand_people,RU,urban|трудоспособном
2008-01-01,66891,thousand_people,RU,urban|трудоспособном
2009-01-01,66613,thousand_people,RU,urban|трудоспособном
2010-01-01,65764,thousand_people,RU,urban|трудоспособном
2011-01-01,65725,thousand_people,RU,urban|трудоспособном
2012-01-01,65275,thousand_people,RU,urban|трудоспособном
2013-01-01,64713,thousand_people,RU,urban|трудоспособном
2014-01-01,64131,thousand_people,RU,urban|трудоспособном
2015-01-01,64223,thousand_people,RU,urban|трудоспособном
2016-01-01,63373,thousand_people,RU,urban|трудоспособном
2017-01-01,62717,thousand_people,RU,urban|трудоспособном
2018-01-01,62115,thousand_people,RU,urban|трудоспособном
2019-01-01,61544,thousand_people,RU,urban|трудоспособном
2020-01-01,62536,thousand_people,RU,urban|трудоспособном
2021-01-01,62006,thousand_people,RU,urban|трудоспособном
1926-01-01,1160,thousand_people,RU,urban|старше трудоспособного
1939-01-01,2486,thousand_people,RU,urban|старше трудоспособного
1959-01-01,6265,thousand_people,RU,urban|старше трудоспособного
1970-01-01,11119,thousand_people,RU,urban|старше трудоспособного
1979-01-01,13958,thousand_people,RU,urban|старше трудоспособного
1989-01-01,18578,thousand_people,RU,urban|старше трудоспособного
2002-01-01,21049,thousand_people,RU,urban|старше трудоспособного
2004-01-01,20946,thousand_people,RU,urban|старше трудоспособного
2005-01-01,21013,thousand_people,RU,urban|старше трудоспособного
2006-01-01,21204,thousand_people,RU,urban|старше трудоспособного
2007-01-01,21594,thousand_people,RU,urban|старше трудоспособного
2008-01-01,22040,thousand_people,RU,urban|старше трудоспособного
2009-01-01,22399,thousand_people,RU,urban|старше трудоспособного
2010-01-01,23408,thousand_people,RU,urban|старше трудоспособного
2011-01-01,23514,thousand_people,RU,urban|старше трудоспособного
2012-01-01,23995,thousand_people,RU,urban|старше трудоспособного
2013-01-01,24489,thousand_people,RU,urban|старше трудоспособного
2014-01-01,24993,thousand_people,RU,urban|старше трудоспособного
2015-01-01,25921,thousand_people,RU,urban|старше трудоспособного
2016-01-01,26527,thousand_people,RU,urban|старше трудоспособного
2017-01-01,27037,thousand_people,RU,urban|старше трудоспособного
2018-01-01,27535,thousand_people,RU,urban|старше трудоспособного
2019-01-01,27984,thousand_people,RU,urban|старше трудоспособного
2020-01-01,26999,thousand_people,RU,urban|старше трудоспособного
2021-01-01,27171,thousand_people,RU,urban|старше трудоспособного
1926-01-01,76229,thousand_people,RU,rural|all
1939-01-01,72081,thousand_people,RU,rural|all
1959-01-01,55923,thousand_people,RU,rural|all
1970-01-01,49310,thousand_people,RU,rural|all
1979-01-01,42468,thousand_people,RU,rural|all
1989-01-01,39063,thousand_people,RU,rural|all
2002-01-01,38738,thousand_people,RU,rural|all
2004-01-01,38294,thousand_people,RU,rural|all
2005-01-01,38619,thousand_people,RU,rural|all
2006-01-01,38418,thousand_people,RU,rural|all
2007-01-01,38131,thousand_people,RU,rural|all
2008-01-01,37883,thousand_people,RU,rural|all
2009-01-01,37822,thousand_people,RU,rural|all
2010-01-01,37543,thousand_people,RU,rural|all
2011-01-01,37444,thousand_people,RU,rural|all
2012-01-01,37314,thousand_people,RU,rural|all
2013-01-01,37229,thousand_people,RU,rural|all
2014-01-01,37118,thousand_people,RU,rural|all
2015-01-01,37985,thousand_people,RU,rural|all
2016-01-01,37887,thousand_people,RU,rural|all
2017-01-01,37772,thousand_people,RU,rural|all
2018-01-01,37553,thousand_people,RU,rural|all
2019-01-01,37327,thousand_people,RU,rural|all
2020-01-01,37186,thousand_people,RU,rural|all
2021-01-01,36919,thousand_people,RU,rural|all
1926-01-01,12144,thousand_people,RU,rural|0 – 4
1939-01-01,9893,thousand_people,RU,rural|0 – 4
1959-01-01,7266,thousand_people,RU,rural|0 – 4
1970-01-01,4016,thousand_people,RU,rural|0 – 4
1979-01-01,3359,thousand_people,RU,rural|0 – 4
1989-01-01,3534,thousand_people,RU,rural|0 – 4
2002-01-01,2004,thousand_people,RU,rural|0 – 4
2004-01-01,2011,thousand_people,RU,rural|0 – 4
2005-01-01,2072,thousand_people,RU,rural|0 – 4
2006-01-01,2094,thousand_people,RU,rural|0 – 4
2007-01-01,2131,thousand_people,RU,rural|0 – 4
2008-01-01,2194,thousand_people,RU,rural|0 – 4
2009-01-01,2283,thousand_people,RU,rural|0 – 4
2010-01-01,2377,thousand_people,RU,rural|0 – 4
2011-01-01,2397,thousand_people,RU,rural|0 – 4
2012-01-01,2490,thousand_people,RU,rural|0 – 4
2013-01-01,2550,thousand_people,RU,rural|0 – 4
2014-01-01,2573,thousand_people,RU,rural|0 – 4
2015-01-01,2673,thousand_people,RU,rural|0 – 4
2016-01-01,2657,thousand_people,RU,rural|0 – 4
2017-01-01,2576,thousand_people,RU,rural|0 – 4
2018-01-01,2428,thousand_people,RU,rural|0 – 4
2019-01-01,2272,thousand_people,RU,rural|0 – 4
2020-01-01,2092,thousand_people,RU,rural|0 – 4
2021-01-01,1970,thousand_people,RU,rural|0 – 4
1926-01-01,8182,thousand_people,RU,rural|5 – 9
1939-01-01,8871,thousand_people,RU,rural|5 – 9
1959-01-01,6544,thousand_people,RU,rural|5 – 9
1970-01-01,5496,thousand_people,RU,rural|5 – 9
1979-01-01,3199,thousand_people,RU,rural|5 – 9
1989-01-01,3252,thousand_people,RU,rural|5 – 9
2002-01-01,2258,thousand_people,RU,rural|5 – 9
2004-01-01,2162,thousand_people,RU,rural|5 – 9
2005-01-01,2116,thousand_people,RU,rural|5 – 9
2006-01-01,2073,thousand_people,RU,rural|5 – 9
2007-01-01,2035,thousand_people,RU,rural|5 – 9
2008-01-01,2036,thousand_people,RU,rural|5 – 9
2009-01-01,2051,thousand_people,RU,rural|5 – 9
2010-01-01,2105,thousand_people,RU,rural|5 – 9
2011-01-01,2106,thousand_people,RU,rural|5 – 9
2012-01-01,2134,thousand_people,RU,rural|5 – 9
2013-01-01,2188,thousand_people,RU,rural|5 – 9
2014-01-01,2249,thousand_people,RU,rural|5 – 9
2015-01-01,2348,thousand_people,RU,rural|5 – 9
2016-01-01,2393,thousand_people,RU,rural|5 – 9
2017-01-01,2477,thousand_people,RU,rural|5 – 9
2018-01-01,2523,thousand_people,RU,rural|5 – 9
2019-01-01,2539,thousand_people,RU,rural|5 – 9
2020-01-01,2579,thousand_people,RU,rural|5 – 9
2021-01-01,2569,thousand_people,RU,rural|5 – 9
1926-01-01,9419,thousand_people,RU,rural|10 – 14
1939-01-01,10319,thousand_people,RU,rural|10 – 14
1959-01-01,4168,thousand_people,RU,rural|10 – 14
1970-01-01,6154,thousand_people,RU,rural|10 – 14
1979-01-01,3735,thousand_people,RU,rural|10 – 14
1989-01-01,2993,thousand_people,RU,rural|10 – 14
2002-01-01,3287,thousand_people,RU,rural|10 – 14
2004-01-01,2913,thousand_people,RU,rural|10 – 14
2005-01-01,2667,thousand_people,RU,rural|10 – 14
2006-01-01,2429,thousand_people,RU,rural|10 – 14
2007-01-01,2283,thousand_people,RU,rural|10 – 14
2008-01-01,2197,thousand_people,RU,rural|10 – 14
2009-01-01,2174,thousand_people,RU,rural|10 – 14
2010-01-01,2087,thousand_people,RU,rural|10 – 14
2011-01-01,2075,thousand_people,RU,rural|10 – 14
2012-01-01,2041,thousand_people,RU,rural|10 – 14
2013-01-01,2046,thousand_people,RU,rural|10 – 14
2014-01-01,2053,thousand_people,RU,rural|10 – 14
2015-01-01,2129,thousand_people,RU,rural|10 – 14
2016-01-01,2139,thousand_people,RU,rural|10 – 14
2017-01-01,2162,thousand_people,RU,rural|10 – 14
2018-01-01,2206,thousand_people,RU,rural|10 – 14
2019-01-01,2263,thousand_people,RU,rural|10 – 14
2020-01-01,2310,thousand_people,RU,rural|10 – 14
2021-01-01,2353,thousand_people,RU,rural|10 – 14
1926-01-01,9137,thousand_people,RU,rural|15 – 19
1939-01-01,5876,thousand_people,RU,rural|15 – 19
1959-01-01,4099,thousand_people,RU,rural|15 – 19
1970-01-01,3935,thousand_people,RU,rural|15 – 19
1979-01-01,3603,thousand_people,RU,rural|15 – 19
1989-01-01,2227,thousand_people,RU,rural|15 – 19
2002-01-01,3142,thousand_people,RU,rural|15 – 19
2004-01-01,3293,thousand_people,RU,rural|15 – 19
2005-01-01,3380,thousand_people,RU,rural|15 – 19
2006-01-01,3313,thousand_people,RU,rural|15 – 19
2007-01-01,3081,thousand_people,RU,rural|15 – 19
2008-01-01,2814,thousand_people,RU,rural|15 – 19
2009-01-01,2560,thousand_people,RU,rural|15 – 19
2010-01-01,2211,thousand_people,RU,rural|15 – 19
2011-01-01,2173,thousand_people,RU,rural|15 – 19
2012-01-01,2056,thousand_people,RU,rural|15 – 19
2013-01-01,1989,thousand_people,RU,rural|15 – 19
2014-01-01,1951,thousand_people,RU,rural|15 – 19
2015-01-01,1943,thousand_people,RU,rural|15 – 19
2016-01-01,1896,thousand_people,RU,rural|15 – 19
2017-01-01,1866,thousand_people,RU,rural|15 – 19
2018-01-01,1878,thousand_people,RU,rural|15 – 19
2019-01-01,1891,thousand_people,RU,rural|15 – 19
2020-01-01,1940,thousand_people,RU,rural|15 – 19
2021-01-01,1972,thousand_people,RU,rural|15 – 19
1926-01-01,6716,thousand_people,RU,rural|20 – 24
1939-01-01,5140,thousand_people,RU,rural|20 – 24
1959-01-01,4858,thousand_people,RU,rural|20 – 24
1970-01-01,2450,thousand_people,RU,rural|20 – 24
1979-01-01,3286,thousand_people,RU,rural|20 – 24
1989-01-01,2370,thousand_people,RU,rural|20 – 24
2002-01-01,2610,thousand_people,RU,rural|20 – 24
2004-01-01,2663,thousand_people,RU,rural|20 – 24
2005-01-01,2779,thousand_people,RU,rural|20 – 24
2006-01-01,2871,thousand_people,RU,rural|20 – 24
2007-01-01,3007,thousand_people,RU,rural|20 – 24
2008-01-01,3094,thousand_people,RU,rural|20 – 24
2009-01-01,3114,thousand_people,RU,rural|20 – 24
2010-01-01,2993,thousand_people,RU,rural|20 – 24
2011-01-01,2962,thousand_people,RU,rural|20 – 24
2012-01-01,2728,thousand_people,RU,rural|20 – 24
2013-01-01,2451,thousand_people,RU,rural|20 – 24
2014-01-01,2211,thousand_people,RU,rural|20 – 24
2015-01-01,2103,thousand_people,RU,rural|20 – 24
2016-01-01,2002,thousand_people,RU,rural|20 – 24
2017-01-01,1981,thousand_people,RU,rural|20 – 24
2018-01-01,1973,thousand_people,RU,rural|20 – 24
2019-01-01,1974,thousand_people,RU,rural|20 – 24
2020-01-01,1947,thousand_people,RU,rural|20 – 24
2021-01-01,1914,thousand_people,RU,rural|20 – 24
1926-01-01,5608,thousand_people,RU,rural|25 – 29
1939-01-01,6029,thousand_people,RU,rural|25 – 29
1959-01-01,4614,thousand_people,RU,rural|25 – 29
1970-01-01,2090,thousand_people,RU,rural|25 – 29
1979-01-01,2842,thousand_people,RU,rural|25 – 29
1989-01-01,3134,thousand_people,RU,rural|25 – 29
2002-01-01,2463,thousand_people,RU,rural|25 – 29
2004-01-01,2494,thousand_people,RU,rural|25 – 29
2005-01-01,2556,thousand_people,RU,rural|25 – 29
2006-01-01,2597,thousand_people,RU,rural|25 – 29
2007-01-01,2610,thousand_people,RU,rural|25 – 29
2008-01-01,2647,thousand_people,RU,rural|25 – 29
2009-01-01,2714,thousand_people,RU,rural|25 – 29
2010-01-01,2817,thousand_people,RU,rural|25 – 29
2011-01-01,2819,thousand_people,RU,rural|25 – 29
2012-01-01,2881,thousand_people,RU,rural|25 – 29
2013-01-01,2921,thousand_people,RU,rural|25 – 29
2014-01-01,2885,thousand_people,RU,rural|25 – 29
2015-01-01,2898,thousand_people,RU,rural|25 – 29
2016-01-01,2808,thousand_people,RU,rural|25 – 29
2017-01-01,2617,thousand_people,RU,rural|25 – 29
2018-01-01,2381,thousand_people,RU,rural|25 – 29
2019-01-01,2187,thousand_people,RU,rural|25 – 29
2020-01-01,2070,thousand_people,RU,rural|25 – 29
2021-01-01,1994,thousand_people,RU,rural|25 – 29
1926-01-01,4118,thousand_people,RU,rural|30 – 34
1939-01-01,5299,thousand_people,RU,rural|30 – 34
1959-01-01,4679,thousand_people,RU,rural|30 – 34
1970-01-01,3721,thousand_people,RU,rural|30 – 34
1979-01-01,1720,thousand_people,RU,rural|30 – 34
1989-01-01,3051,thousand_people,RU,rural|30 – 34
2002-01-01,2403,thousand_people,RU,rural|30 – 34
2004-01-01,2386,thousand_people,RU,rural|30 – 34
2005-01-01,2447,thousand_people,RU,rural|30 – 34
2006-01-01,2462,thousand_people,RU,rural|30 – 34
2007-01-01,2479,thousand_people,RU,rural|30 – 34
2008-01-01,2479,thousand_people,RU,rural|30 – 34
2009-01-01,2508,thousand_people,RU,rural|30 – 34
2010-01-01,2542,thousand_people,RU,rural|30 – 34
2011-01-01,2542,thousand_people,RU,rural|30 – 34
2012-01-01,2542,thousand_people,RU,rural|30 – 34
2013-01-01,2568,thousand_people,RU,rural|30 – 34
2014-01-01,2604,thousand_people,RU,rural|30 – 34
2015-01-01,2704,thousand_people,RU,rural|30 – 34
2016-01-01,2725,thousand_people,RU,rural|30 – 34
2017-01-01,2786,thousand_people,RU,rural|30 – 34
2018-01-01,2823,thousand_people,RU,rural|30 – 34
2019-01-01,2792,thousand_people,RU,rural|30 – 34
2020-01-01,2740,thousand_people,RU,rural|30 – 34
2021-01-01,2650,thousand_people,RU,rural|30 – 34
1926-01-01,4007,thousand_people,RU,rural|35 – 39
1939-01-01,4481,thousand_people,RU,rural|35 – 39
1959-01-01,2732,thousand_people,RU,rural|35 – 39
1970-01-01,3374,thousand_people,RU,rural|35 – 39
1979-01-01,2246,thousand_people,RU,rural|35 – 39
1989-01-01,2535,thousand_people,RU,rural|35 – 39
2002-01-01,2711,thousand_people,RU,rural|35 – 39
2004-01-01,2550,thousand_people,RU,rural|35 – 39
2005-01-01,2499,thousand_people,RU,rural|35 – 39
2006-01-01,2454,thousand_people,RU,rural|35 – 39
2007-01-01,2414,thousand_people,RU,rural|35 – 39
2008-01-01,2407,thousand_people,RU,rural|35 – 39
2009-01-01,2406,thousand_people,RU,rural|35 – 39
2010-01-01,2431,thousand_people,RU,rural|35 – 39
2011-01-01,2434,thousand_people,RU,rural|35 – 39
