date,value,unit,region,breakdown
2012-02-01,9.561,percent_annual,RU,top10_max_deposit_rate|decade_I
2012-02-11,9.561,percent_annual,RU,top10_max_deposit_rate|decade_II
2012-02-21,9.561,percent_annual,RU,top10_max_deposit_rate|decade_III
2012-03-01,9.521,percent_annual,RU,top10_max_deposit_rate|decade_I
2012-03-11,9.506,percent_annual,RU,top10_max_deposit_rate|decade_II
2012-03-21,9.506,percent_annual,RU,top10_max_deposit_rate|decade_III
2012-04-01,9.538,percent_annual,RU,top10_max_deposit_rate|decade_I
2012-04-11,9.602,percent_annual,RU,top10_max_deposit_rate|decade_II
2012-04-21,9.707,percent_annual,RU,top10_max_deposit_rate|decade_III
2012-05-01,9.77,percent_annual,RU,top10_max_deposit_rate|decade_I
2012-05-11,9.686,percent_annual,RU,top10_max_deposit_rate|decade_II
2012-05-21,9.686,percent_annual,RU,top10_max_deposit_rate|decade_III
2012-06-01,9.736,percent_annual,RU,top10_max_deposit_rate|decade_I
2012-06-11,9.986,percent_annual,RU,top10_max_deposit_rate|decade_II
2012-06-21,9.923,percent_annual,RU,top10_max_deposit_rate|decade_III
2012-07-01,9.936,percent_annual,RU,top10_max_deposit_rate|decade_I
2012-07-11,9.965,percent_annual,RU,top10_max_deposit_rate|decade_II
2012-07-21,10.145,percent_annual,RU,top10_max_deposit_rate|decade_III
2012-08-01,10.625,percent_annual,RU,top10_max_deposit_rate|decade_I
2012-08-11,10.545,percent_annual,RU,top10_max_deposit_rate|decade_II
2012-08-21,10.545,percent_annual,RU,top10_max_deposit_rate|decade_III
2012-09-01,10.534,percent_annual,RU,top10_max_deposit_rate|decade_I
2012-09-11,10.534,percent_annual,RU,top10_max_deposit_rate|decade_II
2012-09-21,10.684,percent_annual,RU,top10_max_deposit_rate|decade_III
2012-10-01,9.4,percent_annual,RU,top10_max_deposit_rate|decade_I
2012-10-11,9.45,percent_annual,RU,top10_max_deposit_rate|decade_II
2012-10-21,9.45,percent_annual,RU,top10_max_deposit_rate|decade_III
2012-11-01,9.46,percent_annual,RU,top10_max_deposit_rate|decade_I
2012-11-11,9.505,percent_annual,RU,top10_max_deposit_rate|decade_II
2012-11-21,9.56,percent_annual,RU,top10_max_deposit_rate|decade_III
2012-12-01,9.65,percent_annual,RU,top10_max_deposit_rate|decade_I
2012-12-11,9.65,percent_annual,RU,top10_max_deposit_rate|decade_II
2012-12-21,9.65,percent_annual,RU,top10_max_deposit_rate|decade_III
2013-01-01,9.65,percent_annual,RU,top10_max_deposit_rate|decade_I
2013-01-11,10,percent_annual,RU,top10_max_deposit_rate|decade_II
2013-01-21,9.875,percent_annual,RU,top10_max_deposit_rate|decade_III
2013-02-01,9.835,percent_annual,RU,top10_max_deposit_rate|decade_I
2013-02-11,9.835,percent_annual,RU,top10_max_deposit_rate|decade_II
2013-02-21,9.97,percent_annual,RU,top10_max_deposit_rate|decade_III
2013-03-01,9.975,percent_annual,RU,top10_max_deposit_rate|decade_I
2013-03-11,9.71,percent_annual,RU,top10_max_deposit_rate|decade_II
2013-03-21,9.94,percent_annual,RU,top10_max_deposit_rate|decade_III
2013-04-01,9.94,percent_annual,RU,top10_max_deposit_rate|decade_I
2013-04-11,9.94,percent_annual,RU,top10_max_deposit_rate|decade_II
2013-04-21,9.79,percent_annual,RU,top10_max_deposit_rate|decade_III
2013-05-01,9.69,percent_annual,RU,top10_max_deposit_rate|decade_I
2013-05-11,9.505,percent_annual,RU,top10_max_deposit_rate|decade_II
2013-05-21,9.475,percent_annual,RU,top10_max_deposit_rate|decade_III
2013-06-01,9.445,percent_annual,RU,top10_max_deposit_rate|decade_I
2013-06-11,9.31,percent_annual,RU,top10_max_deposit_rate|decade_II
2013-06-21,9.26,percent_annual,RU,top10_max_deposit_rate|decade_III
2013-07-01,9.26,percent_annual,RU,top10_max_deposit_rate|decade_I
2013-07-11,9.16,percent_annual,RU,top10_max_deposit_rate|decade_II
2013-07-21,9.18,percent_annual,RU,top10_max_deposit_rate|decade_III
2013-08-01,9.05,percent_annual,RU,top10_max_deposit_rate|decade_I
2013-08-11,9.05,percent_annual,RU,top10_max_deposit_rate|decade_II
2013-08-21,9.02,percent_annual,RU,top10_max_deposit_rate|decade_III
2013-09-01,8.89,percent_annual,RU,top10_max_deposit_rate|decade_I
2013-09-11,8.815,percent_annual,RU,top10_max_deposit_rate|decade_II
2013-09-21,8.815,percent_annual,RU,top10_max_deposit_rate|decade_III
2013-10-01,8.665,percent_annual,RU,top10_max_deposit_rate|decade_I
2013-10-11,8.71,percent_annual,RU,top10_max_deposit_rate|decade_II
2013-10-21,8.71,percent_annual,RU,top10_max_deposit_rate|decade_III
2013-11-01,8.4,percent_annual,RU,top10_max_deposit_rate|decade_I
2013-11-11,8.375,percent_annual,RU,top10_max_deposit_rate|decade_II
2013-11-21,8.45,percent_annual,RU,top10_max_deposit_rate|decade_III
2013-12-01,8.45,percent_annual,RU,top10_max_deposit_rate|decade_I
2013-12-11,8.4,percent_annual,RU,top10_max_deposit_rate|decade_II
2013-12-21,8.38,percent_annual,RU,top10_max_deposit_rate|decade_III
2014-01-01,8.31,percent_annual,RU,top10_max_deposit_rate|decade_I
2014-01-11,8.31,percent_annual,RU,top10_max_deposit_rate|decade_II
2014-01-21,8.31,percent_annual,RU,top10_max_deposit_rate|decade_III
2014-02-01,8.27,percent_annual,RU,top10_max_deposit_rate|decade_I
2014-02-11,8.37,percent_annual,RU,top10_max_deposit_rate|decade_II
2014-02-21,8.37,percent_annual,RU,top10_max_deposit_rate|decade_III
2014-03-01,8.345,percent_annual,RU,top10_max_deposit_rate|decade_I
2014-03-11,8.345,percent_annual,RU,top10_max_deposit_rate|decade_II
2014-03-21,8.465,percent_annual,RU,top10_max_deposit_rate|decade_III
2014-04-01,8.615,percent_annual,RU,top10_max_deposit_rate|decade_I
2014-04-11,8.625,percent_annual,RU,top10_max_deposit_rate|decade_II
2014-04-21,8.625,percent_annual,RU,top10_max_deposit_rate|decade_III
2014-05-01,8.635,percent_annual,RU,top10_max_deposit_rate|decade_I
2014-05-11,8.705,percent_annual,RU,top10_max_deposit_rate|decade_II
2014-05-21,8.735,percent_annual,RU,top10_max_deposit_rate|decade_III
2014-06-01,8.835,percent_annual,RU,top10_max_deposit_rate|decade_I
2014-06-11,8.835,percent_annual,RU,top10_max_deposit_rate|decade_II
2014-06-21,8.925,percent_annual,RU,top10_max_deposit_rate|decade_III
2014-07-01,9.005,percent_annual,RU,top10_max_deposit_rate|decade_I
2014-07-11,9.005,percent_annual,RU,top10_max_deposit_rate|decade_II
2014-07-21,9.005,percent_annual,RU,top10_max_deposit_rate|decade_III
2014-08-01,9.145,percent_annual,RU,top10_max_deposit_rate|decade_I
2014-08-11,9.145,percent_annual,RU,top10_max_deposit_rate|decade_II
2014-08-21,9.205,percent_annual,RU,top10_max_deposit_rate|decade_III
2014-09-01,9.325,percent_annual,RU,top10_max_deposit_rate|decade_I
2014-09-11,9.332,percent_annual,RU,top10_max_deposit_rate|decade_II
2014-09-21,9.382,percent_annual,RU,top10_max_deposit_rate|decade_III
2014-10-01,9.502,percent_annual,RU,top10_max_deposit_rate|decade_I
2014-10-11,9.607,percent_annual,RU,top10_max_deposit_rate|decade_II
2014-10-21,9.715,percent_annual,RU,top10_max_deposit_rate|decade_III
2014-11-01,9.895,percent_annual,RU,top10_max_deposit_rate|decade_I
2014-11-11,10.07,percent_annual,RU,top10_max_deposit_rate|decade_II
2014-11-21,10.37,percent_annual,RU,top10_max_deposit_rate|decade_III
2014-12-01,10.58,percent_annual,RU,top10_max_deposit_rate|decade_I
2014-12-11,15.31,percent_annual,RU,top10_max_deposit_rate|decade_II
2014-12-21,15.635,percent_annual,RU,top10_max_deposit_rate|decade_III
2015-01-01,15.325,percent_annual,RU,top10_max_deposit_rate|decade_I
2015-01-11,15.325,percent_annual,RU,top10_max_deposit_rate|decade_II
2015-01-21,15.075,percent_annual,RU,top10_max_deposit_rate|decade_III
2015-02-01,14.705,percent_annual,RU,top10_max_deposit_rate|decade_I
2015-02-11,13.835,percent_annual,RU,top10_max_deposit_rate|decade_II
2015-02-21,13.835,percent_annual,RU,top10_max_deposit_rate|decade_III
2015-03-01,13.85,percent_annual,RU,top10_max_deposit_rate|decade_I
2015-03-11,13.52,percent_annual,RU,top10_max_deposit_rate|decade_II
